Episode,Total Reward,Epsilon
1,780860.0,0.995
2,665330.0,0.990025
3,764120.0,0.985074875
4,622950.0,0.9801495006250001
5,609040.0,0.9752487531218751
6,650860.0,0.9703725093562657
7,662820.0,0.9655206468094844
8,649950.0,0.960693043575437
9,672630.0,0.9558895783575597
10,512910.0,0.9511101304657719
11,579240.0,0.946354579813443
12,502550.0,0.9416228069143757
13,414450.0,0.9369146928798039
14,627230.0,0.9322301194154049
15,662770.0,0.9275689688183278
16,671720.0,0.9229311239742362
17,569550.0,0.918316468354365
18,506700.0,0.9137248860125932
19,742680.0,0.9091562615825302
20,604220.0,0.9046104802746175
21,684570.0,0.9000874278732445
22,585570.0,0.8955869907338783
23,502920.0,0.8911090557802088
24,594740.0,0.8866535105013078
25,748750.0,0.8822202429488013
26,576360.0,0.8778091417340573
27,589530.0,0.8734200960253871
28,660270.0,0.8690529955452602
29,616860.0,0.8647077305675338
30,473100.0,0.8603841919146962
31,616080.0,0.8560822709551227
32,566240.0,0.851801859600347
33,450500.0,0.8475428503023453
34,574360.0,0.8433051360508336
35,592420.0,0.8390886103705794
36,555690.0,0.8348931673187264
37,674520.0,0.8307187014821328
38,408040.0,0.8265651079747222
39,561550.0,0.8224322824348486
40,383200.0,0.8183201210226743
41,637000.0,0.8142285204175609
42,617470.0,0.810157377815473
43,625500.0,0.8061065909263957
44,521880.0,0.8020760579717637
45,668040.0,0.798065677681905
46,577870.0,0.7940753492934954
47,497180.0,0.7901049725470279
48,568780.0,0.7861544476842928
49,551490.0,0.7822236754458713
50,539140.0,0.778312557068642
51,511190.0,0.7744209942832988
52,556160.0,0.7705488893118823
53,579390.0,0.7666961448653229
54,591650.0,0.7628626641409962
55,576960.0,0.7590483508202912
56,360720.0,0.7552531090661897
57,504570.0,0.7514768435208588
58,542760.0,0.7477194593032545
59,355060.0,0.7439808620067382
60,570040.0,0.7402609576967045
61,479840.0,0.736559652908221
62,470750.0,0.7328768546436799
63,461850.0,0.7292124703704616
64,486120.0,0.7255664080186093
65,502360.0,0.7219385759785162
66,498920.0,0.7183288830986236
67,473730.0,0.7147372386831305
68,494760.0,0.7111635524897149
69,455240.0,0.7076077347272662
70,472680.0,0.7040696960536299
71,561300.0,0.7005493475733617
72,391930.0,0.697046600835495
73,576460.0,0.6935613678313175
74,520880.0,0.6900935609921609
75,647130.0,0.6866430931872001
76,368280.0,0.6832098777212641
77,357130.0,0.6797938283326578
78,380630.0,0.6763948591909945
79,494340.0,0.6730128848950395
80,518350.0,0.6696478204705644
81,423270.0,0.6662995813682115
82,542570.0,0.6629680834613705
83,522850.0,0.6596532430440636
84,436790.0,0.6563549768288433
85,648720.0,0.653073201944699
86,287970.0,0.6498078359349755
87,328820.0,0.6465587967553006
88,565510.0,0.6433260027715241
89,526790.0,0.6401093727576664
90,615660.0,0.6369088258938781
91,476940.0,0.6337242817644086
92,510970.0,0.6305556603555866
93,498580.0,0.6274028820538087
94,391050.0,0.6242658676435396
95,406340.0,0.6211445383053219
96,292580.0,0.6180388156137953
97,488880.0,0.6149486215357263
98,587690.0,0.6118738784280476
99,389050.0,0.6088145090359074
100,621080.0,0.6057704364907278
